,date,userName,isEdited,title,review,rating,developerResponse,review_basic_clean,sentiment,negative confidence score,neutral confidence score,positive confidence score,Key Phrases
539,2018-12-14 09:35:06,justcoz30,False,Velocity card,It would be a good idea to be able to add your Velocity card!,2,"{'id': 6428849, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \n\nBPme was introduced as a fuel payment method to help customers save time. BPme is always under development and we aim to introduce new features and offers in due course to make your life at the pump easier.\n\nAt present you can only use your Velocity Frequent Flyer card in-store to earn and redeem points on fuel and retail purchases at BP.\n\nUnfortunately Velocity Frequent Flyer isn’t able to award points retrospectively if you have attempted to accumulate points through the app.\n\nIf you have any further queries regarding BPme, please contact us as below.\n\n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-12-18T00:20:00Z'}",It would good idea able add Velocity card,positive,0.01,0.03,0.96,"good idea, Velocity card"
540,2018-12-18 08:10:46,Lester 88888888,False,App open too slow,"It takes a bit too long to open the app, need to wait in the car for about 30seconds for the app to active.. hopefully this could be upgraded and be faster",3,"{'id': 6471846, 'body': ""Hi Lester,\n\nWe are sorry to hear that your experience using BPme was not as quick and easy as we would expect it to be. \nWe are continuing to strive to improve the speed of payment and hope with future updates we'll be able to give you even more time back in your day.  \n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)"", 'modified': '2018-12-20T03:13:37Z'}",It take bit long open app need wait car second app active hopefully could upgraded faster,negative,0.55,0.08,0.37,"bit, app, car, 30seconds"
541,2018-12-24 01:39:19,Dank1975,False,Takes too long to initialise,"The amount of time it takes to initialise I can walk and pay for it at the till and still have spare time left... totally useless, if this app is designed to save you time... it’s definitely not doing its job",1,"{'id': 6581282, 'body': ""Hi there,\n\nWe are sorry to hear that your experience using BPme was not as quick and easy as we would expect it to be. \nWe are continuing to strive to improve the speed of payment and hope with future updates we'll be able to give you even more time back in your day.  \n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)"", 'modified': '2018-12-28T00:29:17Z'}",The amount time take initialise I walk pay till still spare time left totally useless app designed save time definitely job,negative,0.99,0.0,0.01,"spare time, amount, till, app, job"
542,2018-12-24 12:12:58,Peek-a-boo I see you!,False,Losing my velocity points!,Please make it so you can add your velocity card so you don’t lose points! Other then that great app!,2,"{'id': 6581277, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \n\nBPme was introduced as a fuel payment method to help customers save time. BPme is always under development and we aim to introduce new features and offers in due course to make your life at the pump easier.\n\n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-12-28T00:28:36Z'}",Please make add velocity card dont lose point Other great app,positive,0.01,0.0,0.99,"velocity card, great app, points"
543,2018-12-27 02:05:01,bertinozzi,False,Stuffed,Useless with latest release. Doesn’t work.,1,"{'id': 6581273, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \n\nWe really want it to work for you! If you drop a note to aucustcare@bp.com with details about what’s not working, we’ll help get it sorted. \n\nIf you have any further queries regarding BPme, please contact us as below.\n\n\nKind regards,\n\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-12-28T00:27:52Z'}",Useless latest release Doesnt work,negative,1.0,0.0,0.0,latest release
544,2018-12-27 21:24:18,dguiffffgvii45644,False,Good idea badly executed,Unfortunately the initial set up process is way too long. 10mins and I’m still not up and running. The app also requests too much personal information - it feels like BP are using this for data mining rather than a user friendly experience.,1,"{'id': 6612002, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \n\nBPme has been developed to make your life a little bit easier, but we still  want to ensure your personal details are safe and correct, which is why there are a few steps to registering for BPme. \nAlternatively you can give us a call 1300 1300 27 and speak to one of our BPme representatives about the issues you are experiencing and we’ll help to get it sorted.  \n\nKind regards,\n\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-12-31T00:30:50Z'}",Unfortunately initial set process way long min Im still running The app also request much personal information feel like BP using data mining rather user friendly experience,negative,0.95,0.04,0.01,"initial set up process, user friendly experience, personal information, data mining, 10mins, app, BP"
545,2018-12-28 00:02:21,CliffBenedik,False,Setup is tedious. No support for apple pay!,Setup was quite tedious and there is no support for Apple Pay. Meaning you have to give away your card number etc. Paypal is supported however I prefer Apple Pay.,1,"{'id': 6611992, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \nWe will definitely pass on your feedback to the team.\n\n\n\nIf you have any further queries regarding BPme, please contact us as below.\n\nKind regards,\n\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-12-31T00:27:32Z'}",Setup quite tedious support Apple Pay Meaning give away card number etc Paypal supported however I prefer Apple Pay,negative,1.0,0.0,0.0,"Apple Pay, card number, Setup, support, Paypal"
546,2018-12-28 19:10:14,Rubymajik,False,Pin locked me out,Was ok to start but super slow. At some point I was asked to put in a pin and from there it hasn’t worked at all. Reset the pin - nothing. Emailed support - no response. Finally it started to let me log in again without the pin weirdly. But now is so slow it is unusable. Yesterday it just span around at the pump and wouldn’t connect. Friend says it’s the people who run the petrol stations messing it up because they want you inside to buy extras.,1,"{'id': 6611980, 'body': 'Hi there,\n\nThank you for contacting BP.\n\nApologies for any inconvenience caused. We would like to understand the issue you have experienced in more detail, so it can be fixed. Could you please email reply with some more details including; \n\n  •  Screenshots\n  •  Phone model \n  •  Android/iOS version\n  •  App version\n  •  Site/location\n  •  Time/date\n\nIf you have any further queries please contact us as below.\n\nPh: 1300 1300 27\nEmail: aucustcare@bp.com\n\nKind regards,\nBP Customer Support', 'modified': '2018-12-31T00:25:28Z'}",Was ok start super slow At point I asked put pin hasnt worked Reset pin nothing Emailed support response Finally started let log without pin weirdly But slow unusable Yesterday span around pump wouldnt connect Friend say people run petrol station messing want inside buy extra,negative,0.83,0.14,0.03,"petrol stations, point, pin, support, response, pump, Friend, people, extras"
547,2019-01-01 01:01:56,brett orne,False,Best thing since sliced bread,Awesome app,5,"{'id': 6628285, 'body': 'Hi Brett,\n\nThank you for your positive feedback.  \nWe will definitely pass on your feedback to the team.\n\nKind regards,\nBP Customer Support\n\nPh: 1300 1300 27\nEmail: aucustcare@bp.com', 'modified': '2019-01-02T01:37:25Z'}",Awesome app,positive,0.0,0.0,1.0,Awesome app
548,2019-01-02 23:53:19,Games boy 12345678910,False,App is too slow,The app is a great idea but it is far too slow to load up and start. It was quicker to fuel and then go into the shop to pay. Please work on reducing the processing time. Note i had good internet access.,2,"{'id': 6697625, 'body': 'Hi there,\n\nThank you for contacting BP.\n\nApologies for any inconvenience caused. We would like to understand the issue you have experienced in more detail, so it can be fixed. Could you please email reply with some more details including; \n\n  •  Screenshots\n  •  Phone model \n  •  Android/iOS version\n  •  App version\n  •  Site/location\n  •  Time/date\n\nIf you have any further queries please contact us as below.\n\nPh: 1300 1300 27\nEmail: aucustcare@bp.com\n\nKind regards,\nBP Customer Support', 'modified': '2019-01-07T00:16:58Z'}",The app great idea far slow load start It quicker fuel go shop pay Please work reducing processing time Note good internet access,mixed,0.47,0.0,0.53,"good internet access, great idea, processing time, app, shop, Note"
549,2019-01-05 00:40:20,5021302,False,can’t add velocity points,I was very excited when this app came out but gave up using it straight away after knowing I can’t add my velocity points when I fuel up petrol.,3,"{'id': 6697606, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \n\nBPme was introduced as a fuel payment method to help customers save time. BPme is always under development and we aim to introduce new features and offers in due course to make your life at the pump easier.\n\n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2019-01-07T00:15:54Z'}",I excited app came gave using straight away knowing I cant add velocity point I fuel petrol,negative,0.99,0.01,0.0,"velocity points, app, petrol"
550,2019-01-07 20:44:04,Honeybee2223,False,Slow,It’s a great app great concept but very very slow and needs a screen to come up when the pump goes back in the holder. Very very slow.,4,"{'id': 6759482, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \nWe will definitely pass on your feedback to the team.\n\n\n\nIf you have any further queries regarding BPme, please contact us as below.\n\nKind regards,\n\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2019-01-10T00:22:47Z'}",Its great app great concept slow need screen come pump go back holder Very slow,negative,0.91,0.0,0.09,"great app great concept, screen, pump, holder"
