,developerResponse,review,isEdited,userName,date,rating,title
824,"{'id': 12168472, 'body': 'Thank you for providing feedback on BPme Rewards! We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers. - BPme Support Team\r\n', 'modified': '2019-12-02T21:35:08Z'}","Love the app, so easy to use and love the fact you can authorize pump before you need to get out of the vehicle!!!  Now you need a Loyalty card we can use IN the store to get credit for purchases other than gas.",False,Chaparra49,2019-11-15 18:22:55,5,5 Star Rating
825,"{'id': 12168477, 'body': 'Thanks for taking the time to leave a review! - BPme Support Team', 'modified': '2019-12-02T21:35:58Z'}",Love the updated rewards program because if the simple use.  Thanks for a great product.,False,NateTucker,2019-11-15 18:34:03,5,Great product
826,"{'id': 12168487, 'body': ""Great to hear - glad that you're enjoying the app. Thanks for taking the time to leave a review! - BPme Support Team"", 'modified': '2019-12-02T21:36:46Z'}","I was skeptical at first about sitting in my car and turning a pump on. 
Now, I don’t know how I managed without it!  I’m definitely sold on the App!",False,Natures Journey,2019-11-15 18:42:30,5,Skeptical
827,"{'id': 12168540, 'body': 'Thanks for taking the time to leave a review! BPme is only available at participating BP and Amoco locations. We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers. - BPme Support Team', 'modified': '2019-12-02T21:41:28Z'}","LOVE, Love, love this new rewards system app. Paying for gas through the app is a dream. Only thing, yesterday, I found a station that didn’t work through the app (couldn’t be found). I didn’t have a way to get my $.05 discount from that purchase.",False,kyledmccall,2019-11-15 19:16:13,4,Some pumps don’t work
828,"{'id': 11983202, 'body': ""Thank you for your feedback, and we're sorry that you are unhappy with the new BPme Rewards program. We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers. Thanks, BPme Team"", 'modified': '2019-11-21T23:24:59Z'}",Linking credit cards was quicker and less complicated than this new app. My love for BP Premium is the only reason I’m willing to try to get used to this app.,False,BTCary,2019-11-15 20:00:36,2,BPMe App Too complicated
829,"{'id': 12168728, 'body': ""Thanks for letting us know about your experience. If you are having issues with the BPme app recognizing your location, verify you have location services enabled in your phone's settings. \rIf you need assistance, please contact our help desk by calling 1-800-333-3991 M-F 6am-7pm CST or via email at bpconsumer@bp.com at anytime. We appreciate your loyalty and patience in getting this resolved. - BPme Support Team"", 'modified': '2019-12-02T21:57:48Z'}","This would be a good if it knew where it is
When I’m at a station it tells me to go to station to use the app.  I’m at the station and it says the app can’t see the location. I think I’ve been able to use the app to pay for fuel once or maybe twice. Needs some improvement.  I checked and told the app to allow at ALL times and still no good. The station has a BIG BP in front of it so I have to assume it is what the sign says it is.",False,Boltsman12,2019-11-15 20:19:26,3,This would be a good if it knew where it is!
830,"{'id': 12168738, 'body': ""Thanks for sharing your experience! Happy to hear that you're enjoying the app. - BPme Support Team"", 'modified': '2019-12-02T21:58:43Z'}","I don’t even have to get out of the truck until I have to pump the gas. I also love having all the purchase info right on my phone.
Thanks",False,db9086,2019-11-15 20:46:41,5,Great App!!
831,"{'id': 12168743, 'body': 'Thanks for taking the time to leave a review! - BPme Support Team', 'modified': '2019-12-02T21:59:27Z'}",I’ve been using BP Rewards for a long time. I started using the app before they changed the rewards and love it. No longer do I have to worry for fear of any scammers at the pump. The new rewards make it easy. It may take a few minutes longer but the peace of mind is worth it.,False,JefeHenk,2019-11-15 21:38:06,5,Great app
832,"{'id': 12188038, 'body': 'Thanks for taking the time to leave a review! We appreciate you sharing your experience. - BPme Support Team', 'modified': '2019-12-03T16:25:19Z'}",Love how you can pay through the app and not have to worry that the card reader has been tampered with. Even works if the card reader is broken. Saves going inside and prepaying. Makes tracking gas purchases a breeze.,False,Robert28314,2019-11-15 22:25:34,5,Best Gas App
833,"{'id': 12168768, 'body': 'Thanks for taking the time to leave a review! We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers. Should you need assistance in the future, please contact our help desk by calling 1-800-333-3991 M-F 6am-7pm CST or via email at bpconsumer@bp.com at anytime. - BPme Support Team\r', 'modified': '2019-12-02T22:01:41Z'}","So far so good, super easy to pull up and unlock the pump. I hate having to go inside to prepay, this keeps everything super simple!!! And simple rewards every time, no more waiting to use 1 reward every few months. I have only 2 issues..... not every station is the same. 1 station I visit debits my account $100 every time I use the app, I then have to wait several days for the proper monetary transaction to process. Secondly, if you are planning to go inside for a purchase, you have to pay for that separately. I would prefer being able to unlock at the pump, and include my pop, snacks purchase on the same ticket.",False,Jmisiak19,2019-11-15 22:41:43,3,50/50
834,"{'id': 12188050, 'body': 'Thanks for taking the time to leave a review! We appreciate you sharing your experience. - BPme Support Team\r\n', 'modified': '2019-12-03T16:25:44Z'}",I'm enjoying using BPme to buy .,False,My3ny,2019-11-15 22:56:28,5,Best app to use
835,"{'id': 12188071, 'body': 'Thanks for sharing your experience! We appreciate you taking the time to leave a review. - BPme Support Team', 'modified': '2019-12-03T16:27:01Z'}","I love this app. No need to go into the store or pull out your credit card. You can pay from the safety of your car. BPMe finds the gas station, you choose the pump and pay Yes, is that simple. Get this app!",False,Dedra Hardin,2019-11-16 00:57:42,5,EASY FILL UP
836,"{'id': 11983186, 'body': ""Thanks for providing feedback on BPme Rewards. We very much value your business and hope to keep you as a loyal consumer. We're sorry that you are unhappy with the new BPme Rewards program. We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers. Thanks, BPme Team"", 'modified': '2019-11-21T23:22:34Z'}","Definitely sub-par from the old plastic card you had in your wallet.  Not that the card has any special powers but you had the choice of using your “cents off” or not and letting them cumulate.  Now, if you earned a .20 of promo but only needed to fill the lawnmowers gas can you are forced to use it.  

I haven’t shut off the texted alerts yet, but I have shut off their notification.  The alerts are nothing more than reminders that BP exists.  Sort of like having kids in the back seat constantly asking “Are we there yet?”   After a short while it just gets annoying.",False,Lihplom,2019-11-16 01:54:25,2,Much Ado About Nothing
837,"{'id': 12188080, 'body': 'Thanks for taking the time to leave a review! We appreciate you sharing your experience. - BPme Support Team\r', 'modified': '2019-12-03T16:27:28Z'}",This app is really easy and convenient!!,False,E R L B G,2019-11-16 02:05:17,5,BP app
838,"{'id': 12188096, 'body': 'Thanks for sharing your experience! We appreciate you taking the time to leave a review. - BPme Support Team\r', 'modified': '2019-12-03T16:29:11Z'}",I really enjoy the new BP app.  It is so much more convenient.  The savings is awesome.  I wish I could add my work credit card.,False,Sunshinegsxr1000,2019-11-16 05:10:13,5,I LOVE the new BP app!!!!
839,"{'id': 12188151, 'body': 'Thanks for sharing your experience! We appreciate you taking the time to leave a review. If you should need assistance in the future, please contact our help desk by calling 1-800-333-3991 M-F 6am-7pm CST or via email at bpconsumer@bp.com at anytime. - BPme Support Team', 'modified': '2019-12-03T16:32:59Z'}",So far I’m liking this APP. It’s much more convenient than using a debit/credit card & I always save money. There were done glitches with the update & I had to redo all of the sign in steps. A few times I had to sign in twice to get the pump started but hopefully these issues will resolve. So far so good!,False,carlsdtr,2019-11-16 14:54:35,4,Good APP
840,"{'id': 11982327, 'body': ""Thanks for your feedback on BPme Rewards. We very much value your business and hope to keep you as a loyal consumer. We're sorry that you are unhappy with the new BPme Rewards program. We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers. Thanks, BPme Team"", 'modified': '2019-11-21T21:24:57Z'}","With the ridiculous password requirements, screw it, I will just go next door to Speedway.",False,ltvanhoose,2019-11-16 16:59:36,1,Ten characters? Screw it
841,"{'id': 12188163, 'body': 'Thanks for taking the time to leave a review! - BPme Support Team', 'modified': '2019-12-03T16:33:45Z'}",Easy and convenient: one can’t get better than that.,False,Crazy Romeo,2019-11-16 17:01:42,5,Great app.
842,"{'id': 12188167, 'body': 'Thanks for taking the time to leave a review! - BPme Support Team\r', 'modified': '2019-12-03T16:34:03Z'}",Good & Convenient,False,Destined4Greatness2014,2019-11-16 17:57:57,5,Love the new app
843,"{'id': 12188211, 'body': 'Thank you for providing feedback on BPme Rewards! We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers. - BPme Support Team', 'modified': '2019-12-03T16:37:05Z'}",I wish there was an option to use this app while also paying in cash.,False,mp2you,2019-11-16 23:24:45,4,Good but could be better
844,"{'id': 11982347, 'body': ""Hi nakejrmf - We're sorry to hear about your experience and would love to look into this for you. Please contact our support team at 1-800-333-3991 and a representative will do their best to assist you further. Thanks, BPme Team"", 'modified': '2019-11-21T21:28:24Z'}",Didn’t work. Kept on giving me a technical issues error when I wanted to pump. Thank you for wasting my time BP.,False,nakejrmf,2019-11-17 00:11:02,1,Technical Issues Error
