,reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
1122,gp:AOqpTOE3mwoL9_8uSYBzvd6Bj06q4meGud1XgvmffTu3VsSCmqTAlACoKax0Xv-UWstblItfpPpN5t8su8Vo,Paul Dear,"Installed and registered, logged in but this app doesn't work. Wont locate stations. Pretty useless.",1,0,,2019-07-15 01:51:21,Sorry you're having location issues Paul. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW,2019-07-22 17:51:48
1123,gp:AOqpTOEP8r3Gy0tz_fgBXTQjpJwqcr2yvUBHcq5kfHN3kLzIpP84wvst0Ua83OjLdaMl0sZ_P7Y0BR1BBSc3,andrew mitchell,Dead easy,5,0,1.49.8,2019-07-15 04:10:07,Great to hear Andrew. Glad you like it! ^AW,2019-07-22 17:52:03
1124,gp:AOqpTOHsm1VwB8FVOF4_a-_rRLEuGFuO-DRS0Aw3lC25BVLbN7C80S5Yjlq1wLUAuL6KEZ8kwyFy8H5sCiQG,Tsvetelina Petrova,"it doesn't work well. Very unreliable. An Error message pops up all of the time, can't see the purchase history or any rewards available. Have to use the website.",1,0,1.49.8,2019-07-15 14:13:10,Sorry you've been having trouble with the app. Please drop our support team a line at bpmerewards@bp.com and they'll help. Thanks ^AW,2019-07-22 17:53:29
1125,gp:AOqpTOGg-YnxuOAIa0z7vt7_6Rn40nQquWw5p6WQR7ipyKalR8Y0ujvl0wF3NBUp2x1i8l_Z6Qku13qug1Pw,Vytenis Rinkevicius,"Impossible to use, always crashing or takes like 5minutes or mutilpe tries to just load rewards option. Not going to mention about the possibility to pay for fuel with app as it doesn't work at all",1,0,1.49.8,2019-07-15 18:28:25,Sorry you've been having trouble with the app. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW,2019-07-22 17:53:36
1126,gp:AOqpTOGLCvBHok19X65gkHLv90Xgsolvzo7FLWFS2AdxYhESRMVDYGlxZVUjp6Q-jRCGrO5DQqiTafxj0SHj,Tom Daulton,"it's ok. I keep getting an error report and to try later when I click on rewards. It also does not show any past purchases even though I have just used the card. Needs a little more repair, but not to bad.",3,0,1.49.8,2019-07-15 19:10:20,"Thanks for the feedback Tom, we'll pass it on to our development team. In the meantime, if you need any help with the app, please drop our support team a line at bpmerewards@bp.com and they'll help. Thanks ^AW",2019-07-22 17:54:23
1127,gp:AOqpTOHc-4MdNuKA7C7JRzKf5uuqDqhNclmQfmckOhOT4tRJbGv-EPqJzfSwDhGyo4f7QNOHxuQCpATQbYcb,Matthew Neale,never works,1,0,1.49.8,2019-07-16 01:49:38,Sorry you've been having trouble with the app Matthew. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW,2019-07-22 17:54:40
1128,gp:AOqpTOFiJhXpR4ZFxjRnCUpNEYgldm1Ta-G6A2Pg2QejJJ6B1lwc2dt0RRhT2n8wpeQUBqdcN7Q7TAFDZ4U8,Andy Townsend,"Does not work, keeps saying error please try later.",1,0,1.49.8,2019-07-16 02:26:37,Hi Andy. Sorry you've been having trouble with the app. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW,2019-07-22 17:54:47
1129,gp:AOqpTOEkmqtQAM4a_QkZI25BkwHYL0t1Im8EDtGPFwq95oR6RA_Zm6y1zh_hVYNrQ2mOTvlN9liYVSKFTRc9,Nicole Peart,"I've added my card to the app... but my points are not on the app, can not load bonus points. App doesn't seen to be working correctly",1,0,1.49.8,2019-07-16 05:36:57,Hi Nicole. Sorry you've been having trouble getting your points on the app. Please drop our support team a line at bpmerewards@bp.com and they'll help. Thanks ^AW,2019-07-22 17:55:18
1130,gp:AOqpTOHil9DC43_cUTl_jkNL_Hr0ELNA7BoTDsW2HVcNthyXKqCgWHZuE4i6YIfL2HV9Dgo-uaieBsWJN_Hc,Aaron Gunstone,"Very handy - when it works. Unfortunately it frequently fails to work - giving helpful messages like ""something went wrong"". Good idea, very amateur execution.",2,0,1.49.8,2019-07-16 05:48:42,Hi Aaron. Sorry you've been having trouble with the app. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW,2019-07-22 17:55:32
1131,gp:AOqpTOHYnUqJey12d-_Hv0MLGjW6Qw8lNRnASGhk6hGuFqA8a3994P1NBdfaS_9us-5XnTVGSKzjot7EW4os,Tommy Kearney,very slow and will not open first time,2,0,1.49.8,2019-07-16 23:24:35,Hi Tommy. Sorry you've been having trouble with the app. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW,2019-07-22 17:55:41
1132,gp:AOqpTOHeSJuEgcOPTbOqVLKAGKR0NfK00IpohSvN5s_iGJxoDiF-yZJVzdMdRt25mZ3gwMQqoFYlnnvdhWHc,Will Hodgson,useless. not loading points. lost all my reward points.. .. waste of time,1,0,1.49.8,2019-07-17 03:38:37,Sorry you've been having trouble with the app Will. Please drop our support team a line at bpmerewards@bp.com and they'll help. Thanks ^AW,2019-07-22 17:56:20
1133,gp:AOqpTOE39pa67AkRO9su6V23bj9-5X1qauSVDseL7xx-kj226V4S3XPDZyvKtPfF111zzFaxKlAdvb-PwnaU,David,tried using this downloaded it and then tried linking my bank card to the site but wouldn't allow me so didn't end up using this app and since now I've deleted it and found it was faster and easier just to go in and pay for it been trying to get a old-fashioned card to keep in my wallet to connect my points,1,0,,2019-07-17 03:39:38,Hi Dave. We do offer a physical card as well. Please email our team at bpmerewards@bp.com and they'll help you out. Thanks ^AW,2019-07-22 17:57:23
1134,gp:AOqpTOH7HCnvuihiXm1Di-ucI12OGzDCoFFjRv4wHMx09LvDAUcpaZ_lUO1KlSe5i3lolkSsdTmSjKeHiAGU,Ajmal Yasin,you need to sort your app out,1,0,1.49.8,2019-07-17 05:51:14,Hi Ajmal. Sorry you've been having trouble with the app. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW,2019-07-22 17:57:33
1135,gp:AOqpTOHJ2NeVweql1ndsKdtUi-snrtwDUEbxeVdbf_D0cI3QoQL2-mHedvi5AjdLaQ56SmH_I29nSnRNu-xI,Alasdair King,"Has potential, bit of a way to go. The app only loads less than half of the time",2,0,1.49.8,2019-07-17 15:58:40,Hi Alasdair. Sorry you've been having trouble with the app. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW,2019-07-22 17:58:33
1136,gp:AOqpTOGP2_f7hsOVDrxs43lzRjJVf_jTNHBiD0PYQgf1IlatcAkZFSXL_skdnjmEHGX0-48w-HB_xlowEejs,Dominic Brough,When clicking on the BP Rewards section it has a loading error. Please fix,1,1,1.49.8,2019-07-17 16:27:19,"Hi Dominic. Thank you for bringing this to our attention. Please could you send a quick email to our support team with the details and location of your local BP, so they can look into it? They're email address is bpmeuk@bp.com Thanks ^AW",2018-10-26 18:31:05
1137,gp:AOqpTOFf9m6rJB7OMP0X1dH18EtDm0clGKt6HEvL0k0f6cdPSs4QbIa2M47IwwVcSligTJcmeTTyJ9KFXRLd,Oladayo Salawu,it works,5,0,1.49.8,2019-07-17 22:47:27,Great to hear Oladayo! See you for some fuel again soon. ^AW,2019-07-22 17:58:53
1138,gp:AOqpTOGrzYJ2xwAj5CjYfr2usQ4urx7sY6gSXMBrZ91fvxXEHUMwZXVm-mvsG31skcza2g0Glexv0bftnUkv,Marc Roberts,constantly getting error when trying to load my rewards,1,0,1.49.8,2019-07-18 00:16:17,Hi Mark. Sorry you've been having trouble loading your rewards. Please drop our support team a line at bpmerewards@bp.com and they'll help. Thanks ^AW,2019-07-22 17:59:16
1139,gp:AOqpTOHVuXNC7K5vIUfP8Ceqejro54PqNFZ6uA2U-4L1aASqtVzUtPPlG-WP2qSGyxLUWnfw8YRORipS_tNV,Adrian Crist,Does not work A company like BP and they can't get there app to work,1,0,1.49.8,2019-07-18 00:50:29,Sorry you've been having trouble with the app Adrian. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW,2019-07-22 17:59:26
1140,gp:AOqpTOF6yBuJCpk7HLNWJDEFmu52iyylai__AdLE5QQ7qKx6m3fq-waNmireZo42IIEd0FUmG28oc4kcq2mI,Pasha Gomeniuk,I can't scan my points for last 3 days. terrible. waist of time.,1,0,1.49.8,2019-07-18 02:31:28,Hi. Sorry you've been having trouble with the app. Please drop our support team a line at bpmerewards@bp.com and they'll help. Thanks ^AW,2019-07-22 17:59:40
1141,gp:AOqpTOG1EPI4U6H49tef3YhC2G1aZEb1pcwbrKPrgPf5tRWu3w4rPv6pZBbSlVhTIwCcDqt7Yj2tMNWelEXS,David White,"technical issues, finds the stations but doesnt work aftert that",1,0,1.49.8,2019-07-18 18:44:58,Hi David. Sorry you've been having trouble with the app. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW,2019-07-22 17:59:50
1142,gp:AOqpTOGy1LhOfD55eiMblugrUStSJy5Y0kuXftVqoyU4Cep-C6UBV_tMYfaRYUO4xrH1_KN492KbUAPDoHf-,Helen Barnard,Takes ages to load up to be able to scan card which is a nightmare when you are in the line to pay you end up holding the line up waiting for it to load. only positive I have found is to know my points balance.,2,1,1.49.8,2019-07-18 19:57:09,Hi Helen. Sorry you've been having trouble with the app loading. Please drop our support team a line at bpmerewards@bp.com and they'll look into it for you. Thanks ^AW,2019-07-22 18:00:27
1143,gp:AOqpTOHxRjQFpjNx9x1sbhKxmcFJ9ukPK-3KakfVkQrPAzTtsFxXOTbBjtJUfai_ChDpQS0jD_Fz89F-gJSd,Rachael Green,"absolute waste of time... never let's you login, despite reset of password",1,0,1.49.8,2019-07-18 22:03:41,Sorry you've been having trouble logging in Rachael. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW,2019-07-22 18:00:43
1144,gp:AOqpTOG6hxt845_Rh5oG5PaUGEXDzABnKhqG0YM61TB2yco1ibgQ4OlS9-Wl8JkwviRSr29hbimcFKItc33Q,K. Hebdon,definitely need to add where and how many points you receive on the reward side of this app,3,0,1.49.8,2019-07-19 02:02:57,"Thanks for the feedback Karl, we'll pass it on to our development team. ^AW",2019-07-22 18:01:02
1145,gp:AOqpTOGiDMOBVexLA63Qvs92WvvOHsXBwFRqhXVIG2Zrv1jg-fJGbQszMZRR3aPMh6DYWhg1CaIuvpIxuzmU,Scoob Doo,app crashes error loading stations near you and error when loading rewards. using it on a Samsung S7 all software to update.,1,0,1.49.8,2019-07-19 03:06:53,Sorry you've been having trouble with the app. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW,2019-07-22 18:01:11
1146,gp:AOqpTOGuSa6Vz3Y5WgsI0fav4kR-id8RNqaAYTxlInrlg5k2EjEAYDnlrKYN3w5UrqhrtfRTQX252irckjDD,Richard Coppell,utterly terrible. never works. waste of time.,1,1,,2019-07-19 04:20:37,Sorry you've been having trouble with the app Richard. Please drop our support team a line at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW,2019-07-22 18:01:30
1147,gp:AOqpTOHM3fkyxnth5pE-a-V4_paxcHzJZS67KCuAaghTL1STTpeS3MnWMmpfQMsjo50Olxi6Qv-MMveJ1w1U,Tania Fernandez,"nothing works. I cannot pay from the app, cannot see my rewards... a bit of a waste of time .... only thing that works is the bar code for the card... but I think the points don't go into my account as I always have the same.",1,0,1.49.8,2019-07-19 17:35:55,Sorry you've been having trouble with the app Tania. Please drop our support team a line at bpmerewards@bp.com and they'll help. Thanks ^AW,2019-07-22 18:17:52
1148,gp:AOqpTOFgDv_m14k42pHdfHHCoFSYiXuWb5bpSJnt5i1JVWIgJVG7IqHbpJG8qkUb7s9dC-SJ7_euoxpAtH6Z,Greg Spinner,"Very poor app. Invariably unable to find my nearest station. Doesn't offer fingerprint login, even though I have it enabled. Fails consistently to load my rewards page. Not much use!",1,0,1.49.8,2019-07-19 19:54:40,Sorry you've been having trouble with locations and logging in to the app Greg. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW,2019-07-22 18:18:30
1149,gp:AOqpTOGWunbdKcEPYXyru9bRxHubhhH5mvNtJIXTt04J7O4l5WBQITU2YEj00Xvtcitp6ospjk887Z6BjHjw,Ben Hill,"useless, crashes all the time, no longer use BP",1,0,1.49.8,2019-07-19 21:04:20,Hi Ben. Sorry you've been having trouble with the app. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW,2019-07-22 18:19:04
1150,gp:AOqpTOET3RUzflmi0sp-iZfUWuWWRecsw5voHj9SDfYF4FPclRq597JvKJZViYdY4phpJFx3FJ7CUIA5cFIp,Nishad Fazeel,not working properly. never find location.so annoying app.,1,0,1.49.8,2019-07-19 22:35:20,Hi Nishad. Sorry you've been having trouble with the app. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW,2019-07-22 18:19:16
1151,gp:AOqpTOFf0a9WKWwcBqwwkCrLuM6YfFaj0PX42sfmAzNrfAMprTPmeeVnU2fi427osB-I5tgV5PO8GQae3pUk,Gon3Psychotic,wow i like how they just get 4-5 complains a day about app not working and still think its down to specific users rather than their app. You can only check the rewards (doesn't load on app) if you go to webpage (yes can go through app) BUT you have to sign in again and it doesn't run properly. might aswell go by google and the webpage works better but begs the question why the app can't work?,1,0,1.49.8,2019-07-20 02:00:05,"Hi. If you're having issues with the app, please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW",2019-07-22 18:19:55
1152,gp:AOqpTOFNfdqkruUqfyX-GmvSx_2E0Iu9zHprbIuFMVtntx0j4M0TZkre9CyYIr_x8cKtKOGfiAjOoqsXfRGD,David Richards,"Appalling experience with the app. I ONLY downloaded it for the reward scheme after BP 'dumped' Nectar. The app is clearly designed for those who want to pay for fuel using it and NOT predominantly 4 the reward scheme. On the reward page there have been MANY problems including an ongoing error message apologising that 'your offers can be loaded at the moment '.If BP 'needed' to replace Nectar, which was a perfectly good system with their own - they should have thoroughly beta tested the app first",1,0,1.49.8,2019-07-20 15:58:42,Hi David. Sorry you've been having issues with the rewards section of the app. Please drop our support team a line at bpmerewards@bp.com and they'll help you out. Thanks ^AW,2019-07-22 18:21:25
1153,gp:AOqpTOGPBeLCHhw9IADB0ropUCdMut7vWvMEvQ_yU3MXhunGHSM8Pp9H_hQCj-FVTskykjR-m0GMHxX0AP_2,Gintas Katkus,horrible. never works when you need it. gets stuck on loading circle spinning.....,1,0,1.49.8,2019-07-20 19:46:14,Sorry you've been having trouble with the app Gintas. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW,2019-07-22 18:21:45
1154,gp:AOqpTOERc9VKpdL18CyXkiYw9REUki4JBtDzQeEL9akbe_DWajiCD5ZhAgGNromKfMKTFj8k7FCF8T_tCLTq,Kshitij Nanavaty,can't get bp me rewards card registered. i have got a bp me card.. installed bp me app and after creating account trying to register my card. i have tried this several times now and every time its the same message: can't register now. keeps giving error.. have given up now.,1,0,1.49.8,2019-07-20 19:54:07,Sorry you're struggling to register. Please email our team at bpmerewards@bp.com and they'll help. Thanks ^AW,2019-07-22 18:22:06
1155,gp:AOqpTOGrjsbdYfFs4NVlgl2KRwHlluOa7w0t8xwOtmpfZ3wYTxsC6D2X-5NHIg-Vew7A3fT4EXBQXslDdsZE,Sarah Caverly,"This app never works!! I've tried and tried to use this app and i never get past the log is screen. I then try with my pass code, only to be told its wrong, i then reset it and its still wrong, very frustrating. Have uninstalled and tried again, makes no difference.I emailed customer service a few days ago and have had no reply as yet. Just poor",1,1,1.49.8,2019-07-21 05:24:29,Hi Sarah. Sorry you've been having trouble logging in. Please drop our support team a line at bpmeuk@bp.com and they'll help you out. Thanks ^AW,2019-07-22 18:22:32
1156,gp:AOqpTOH6oYB-vpuPAQ-5m4Kg5ulSi6Ti9ad5JylrefajvtkqiqRQCY83rA4ypXeLSG2Oc4BnB1Ln28aS9QY-,A Google user,rewards offers does not work keeps saying error try again later.,2,0,1.49.8,2019-07-21 12:58:02,Hi there. Please email our team at bpmerewards@bp.com and they'll look into it for you. Thanks ^AW,2019-07-22 18:22:58
1157,gp:AOqpTOFMbWcAdVgDDCij1NOoDbGBNxwNxLVpn1xGp1qMxOzcumHCuUHzHnHNj9zGmV_VKOk-16nZ17zVo1yI,Stu,"Useless! Doesn't load, can't find locations... Pointless and totally useless. Off to shell folks!",1,0,1.49.8,2019-07-21 14:31:01,Hi Stu. Sorry you've been having trouble loading the app. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW,2019-07-22 18:23:23
1158,gp:AOqpTOE73uBazjYXbgKWJIib9rPNaV7EMZzIkNQJJjJkZcx5w3DiwI4O-M9Y5vbyfh-GLBl9R_bC6t32yni0,Ciprian Grecu,So the load loop got fixed after I've cleared the app cache. but now it keeps crashing every time I go in the reward section... Back to 1*,1,0,1.49.8,2019-07-21 15:34:47,Sorry you're having some trouble with the app. Please email our support team at bpmeuk@bp.com Thanks ^AW,2019-05-30 22:12:32
1159,gp:AOqpTOEeLJ8A1L_0DaW6N3BON3ZLksG9b_tp9KKj4kvB7VZLAFPzhqNu2djJiTGJaLrpSu36lfB8i1hLc825,Sam French,I like the App but it comes up with error codes a lot (on android for pixel3),3,0,1.49.8,2019-07-21 18:35:59,Hi Sam. Sorry you've been having trouble with the app. Please drop our support team a line at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW,2019-07-22 18:23:45
1160,gp:AOqpTOHhFk3s_Cre8sOj16qlmlvn31cRw23l9bzVVnJhGeqzA7jHyWoB4rvWRCEH5e2EWGayJ7hzmBW2aoBj,Sean Barker,Very unstable app. Constantly crashes and says I'm not near a station.,1,0,1.49.8,2019-07-22 01:08:01,Hi Sean. Sorry you've been having trouble with the app. Please drop our support team a line at bpmeuk@bp.com and they'll look into it. Thanks ^AW,2019-07-22 18:24:03
1161,gp:AOqpTOFoRfPjUGNXd9T5lF0S1CtvUSrUC985YbSd2W3wTYohUKhXQyvYysu_t_2LUImjsVE3YI5EBKrWFUyh,Graham Tyers,"Scrub that, now down to one star. The app no longer logs in. Stored fingerprint is not requested and asks for username and password that doesn't work. Sooo slow. When the app is launched takes ages to request fingerprint scan, then sits for another 30 seconds waiting with the 'reload' icon in the middle of the screen. Maybe it will launch, other times just hangs and you have to start again. Crashes frequently, not a good experience.",1,1,1.49.8,2019-07-22 03:13:37,Sorry you've been having trouble with the app Graham. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW,2019-07-02 17:12:07
1162,gp:AOqpTOGxoXpFkXtnNm1jY0x1hsnJVxpvJOZIXHtX-BaawkzNI-l6P5AQ1Oj1pi4lMBUQd0J7zF47VlXJtG9l,Gary Hardy,got to be one of the worst apps i have used. every time i log in it gos to the page saying your not near a bp garage even when you have the location turned on...uninstall button i think,1,0,1.49.8,2019-07-22 11:28:13,Hi Greg. Sorry you've been having trouble with the app. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW,2019-07-22 18:24:20
1163,gp:AOqpTOGMEzhkV4ZyF7LwAe0vva1TvS9eInCUb3YLJ0QkIIxKt0Dj5muSRhKe0rowRNWXK8UTnHzZvxDW6caJ,Craig Slater,"Unfortunately, the app freezes a lot, so have decided to switch to a physical card, which is annoying with today's technology. At least my Shell app works well.",2,0,1.49.8,2019-07-22 14:45:14,Hi Craig. Sorry you're having trouble with the app freezing. Please drop our support team a line at bpmerewards@bp.com and they'll help. Thanks ^AW,2019-07-22 18:24:54
1164,gp:AOqpTOGx0ItAQT-CmlR2iFcj5YjQdPO9lS8QSH4DRyQE6vNgvmJP94b12NbyK7A_7UtIMNOuzCWhooAavE_I,steven finch,every time I open app it just says error please log in with your pin. even the girl in bp watched for over a minute while the app loaded and after that it didn't load and she suggested a card instead and link it as app was taking forever. I have contacted the email you gave me a few weeks ago but I have had no correspondence,2,1,1.49.8,2019-07-22 17:55:13,Sorry you've been having trouble with the app Steven. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW,2019-07-22 17:51:08
1165,gp:AOqpTOExiVCzFenTnU-MJpSmmh9YfUsV40dud6gWtdFjsYUGOvrNo2TqZ37_TY8zjh7ZYflchudd3lN9J3Su,david parker,app isn't opening update: the app now works well.,4,0,,2019-07-22 18:22:56,Hi David. Sorry you've been having trouble with the app. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW,2019-07-22 17:54:32
1166,gp:AOqpTOHwFAQm7L3eyh3dzxYLbYlWnjVQwbAlP7pwdDTwvdvxywcoqcx2mS-UMdWEN5twjO1AeRy861Y85AH7,Safwaan Patel,"very slow app, keep getting errors all the the time. emaild rech support awaiting their response.",1,0,1.49.8,2019-07-22 18:38:31,Sorry you've been having trouble with the app Safwaan. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW,2019-07-22 18:18:03
1167,gp:AOqpTOGHqbyVkw2G4PwYE1Pk3xR4iXo9qMe8S4zrICkPb8DN5T3Vd_FoaJk4BWrnd59v_-Pu3n5VY91i79e0,Jason Hartwell,why bring an app out that says you can pay for fuel when it never works...!!,1,0,1.49.8,2019-07-22 21:29:17,"Hi Jason, sorry you're having trouble with the app. Please drop our support team a line at bpmerewards@bp.com and they'll help. Thanks ^FH",2019-07-29 16:49:37
