,userName,isEdited,title,rating,review,date,developerResponse
628,vtraveller,True,Useless,1,"Lured in by an Amex £10 offer. App had a random failure mid fill and told me to pay at the attendant. Attendant said they're still testing and was sorry. 

Yeah right. So I'm a beta tester and you trick me with a discount I can't get. Utterly unimpressed. I'm considering getting Amex to pull its offer as it's basically fraud. I was made to give BP money under false pretences. 

I can buy fuel cheaper elsewhere and so all you're offering is convince with an app that doesn't work, so it's not. I would pay more to avoid queuing, but this app can't be trusted to give any benefits. 

I'd avoid it as it's an empty promise.

---

Update: tried three times to fill at BP. Tried different limits on the fill in the app. Every single one failed and the Amex offer won't pay out. So as far as I'm concerned it's all a total con and a waste of time. Uninstalled.

---

Months later app developers respond with a ""contact support and they'll look into it"". Err no. You've already wasted my time on multiple occasions and as a software developer I know how to use a phone app. Your backend wasn't working at my regular BP and it's not my job to fix your problems. Your data log is only going to show things I can't fix anyway.

Don't lure people to test your system on an Amex offer and then expect anything less when it doesn't pay out.",2019-04-23 11:33:29,"{'id': 6711320, 'body': ""Hi there. We're really sorry you had some issues with the app. Please contact our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW"", 'modified': '2019-01-07T13:43:22Z'}"
629,Captain Ads,False,"Works well, most of the time",4,"Works well for me, (iPhone SE iOS 12.1.4) apart from one occasion where it failed and I had to pay at the counter.

Feature Request:
I would rate it even higher if the app could be used to buy a car wash code instead of having to queue in the shop.",2019-04-23 13:06:53,"{'id': 8424614, 'body': ""Hi there, thanks so much for providing us with your feedback! We'll pass this on to the relevant teams - nice suggestion! Thanks! ^CF"", 'modified': '2019-04-29T08:31:38Z'}"
630,Sedicivalvole89,False,Bugs a bit,3,When the app works it’s great but there seems to be a bit of miss trust from my bank for this app because it has blocked my card 3 times in a row when I’ve gone to use it and then I have to contact the bank to unlock my card. So not only does the app not allow you to pay for your fuel it also blocks your card so you can’t use that to pay either.,2019-04-29 19:05:48,"{'id': 8476202, 'body': ""Sorry you've been having some issues. We're working with banks to make things smoother, so hopefully you won't experience this in future. Thanks, ^AW"", 'modified': '2019-05-02T11:21:22Z'}"
631,Run Fat Boy 2012,False,Doesn’t fill to the value chosen,3,"The pump always stops 50p short of the amount chosen. In a digital world, surely the pump could be configured to fill to the exact value.",2019-04-30 18:11:12,"{'id': 8476345, 'body': ""Hi there. The 50p is there as a buffer to stop you from going over the amount you want to spend. We are working on removing this on newer pumps where the technology allows and have taken it off at a number of sites in the UK already. Sorry for any inconvenience, but rest assured you're only charged for the amount you spend. Thanks ^AW"", 'modified': '2019-05-02T11:30:06Z'}"
632,AlboKing21,False,Waste of time,1,"Worst app of 2019 
What a complete junk",2019-05-01 17:40:10,"{'id': 8476359, 'body': ""Sorry you've been having issues with the app. Please contact our support team at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW"", 'modified': '2019-05-02T11:31:16Z'}"
633,Atheros1200,True,Works But Takes Time To Return Prepay,1,"The app does what it says and payments are easy but take care when using the full tank option.

Your card / account will be pre charged with £100 and it can take 48 hours (or longer if a weekend) for the funds to be released back for you to use - longer than other pay at pump services where it is the same day even an hour after the transaction. Could catch some people out expecting money to be in the account

**UPDATE**

Thought I’d give this another go to see if BP had improved things...and no. The good news is I didn’t have to wait for my money to be returned but that was because it didn’t take any. The app managed to get my bank card blocked for fraudulent activity! Not worth the hassle and recommend everyone doing what we have always done, go inside and interact with human beings and not machines

And why is the Age Rating 4+ when you have to be over 16 to purchase fuel?",2019-05-02 06:29:26,"{'id': 3970762, 'body': ""Thank you for the feedback. We're constantly working with banks to speed up this process. There are also other options on the app where you can choose smaller amounts to fill up with. Thanks ^AW"", 'modified': '2018-06-25T14:40:15Z'}"
634,alwynfrancismcmath,False,Doesn’t work,1,"Time after time, I try and use this app at BP stations and it comes up with technical error or some other nonsense. It’s got to the point where I avoid BP!
Shell don’t seem to have this problem....",2019-05-07 13:21:50,"{'id': 8636640, 'body': ""We're really sorry to hear you've been having some technical issues with the app. Our support team can help - just drop them a quick line at bpmeuk@bp.co and they'll look into it for you. Thanks ^AW"", 'modified': '2019-05-13T08:09:01Z'}"
635,Trimmy85,False,Just dreadful!,1,"It just never works, I always end up going in to pay for fuel. Get as far as confirming amount then tries to load and gets stuck on that screen fill it decides it’s had enough and asks you to re-try. Staff never seem to care each time I tell them.",2019-05-07 21:31:28,"{'id': 8636666, 'body': ""Hi. Sorry you've been having trouble. It sounds like an issue our support team can help with though. Please email them at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW"", 'modified': '2019-05-13T08:09:57Z'}"
636,Melttyff,False,Initially convenient but had to stop using,1,"I fill up twice a week and if I’m near a BP I’d try and use this app. After the third time of my bank card being frozen by my bank because of the £100 hold BP put on I’m stopping because it’s caused all kinds of problems. Not realising my cards frozen until paying for something else it’s caused issues with my work expenses, my travel for work and just all round stress. 

Just seen some other reviews saying to select a fuel amount rather than “full tank” but I’m not sure I want to risk my card being frozen again.",2019-05-13 06:52:22,"{'id': 8752822, 'body': ""Hi there. Sorry you've had some trouble using the app. It might be worth speaking to your bank about the card freezing, as they may be able to help so you can use the app in the future. Thanks ^AW"", 'modified': '2019-05-20T09:18:06Z'}"
637,Barry Clements,False,Glitch,1,"I got charged £90 and £70.
Filled up once got charged twice still not resolved. 10am in the morning Dartford.",2019-05-13 15:34:07,"{'id': 8752840, 'body': ""Hi Barry. Sorry to hear that. Please email our support team at bpmeuk@bp.com and they'll help you out. Thanks ^AW"", 'modified': '2019-05-20T09:18:52Z'}"
638,Mrsollyjohn,False,Blocks my card every time,1,Great idea and should work really well especially if you have kids in the car. But every time I use it it just declines and blocks my NatWest debit card. Extremely frustrating,2019-05-13 20:28:58,"{'id': 8752861, 'body': ""Hi. Sorry you've been having trouble with your card. We're working hard with banks to offer more ways to pay in future. Thanks ^AW"", 'modified': '2019-05-20T09:19:37Z'}"
639,Bekimtota,False,Mr bekim,5,Very good service,2019-05-15 05:07:11,"{'id': 8752874, 'body': 'Really glad you like it. Thanks for the review. ^AW', 'modified': '2019-05-20T09:19:58Z'}"
640,Swiff1076,False,Really good but....,5,"Makes filling up a lot quicker. No need to queue up with people doing their weekly food shop!! 
The only downside is I never receive an emailed receipt after each transaction even though I’ve contacted customer services a few tines about it.",2019-05-15 09:21:07,"{'id': 8752903, 'body': ""Really glad you like the app. That seems strange about the receipt. Please give our team a call on 0800402402 and they'll look into it. Thanks ^AW"", 'modified': '2019-05-20T09:20:54Z'}"
641,nelly121321,False,Very poor after recent update,1,"The app was working fine until the most recent update. It asks to confirm that you have read and understand the new Ts&Cs and privacy policy. Read them, ticked the boxes and it just continues to go back to the page as if you haven’t already done so and will not allow you to continue on to use the app for its sole purpose........purchasing fuel 
Wish I didn’t update it",2019-05-15 17:50:49,"{'id': 8752933, 'body': ""Hi. Sorry you're having trouble with the app. Please email our support team at bpmeuk@bp.com Thanks ^AW"", 'modified': '2019-05-20T09:21:44Z'}"
642,Justsk100,False,Disappointed so far,2,"Tried it about 8 times. Doesn’t seem to work about half of the time.
When it works its fine.",2019-05-18 07:45:37,"{'id': 8752994, 'body': ""Sorry you've been having trouble with the app. Please email our support team at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW"", 'modified': '2019-05-20T09:23:50Z'}"
643,ghes-£:?!:!-hdvdbdbs,False,Mixed bag,3,Great when it works but has failed 50% of the time for me.,2019-05-18 13:32:44,"{'id': 8753014, 'body': ""Hi there. Please email our support team at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW"", 'modified': '2019-05-20T09:24:21Z'}"
644,beecgee,False,OK when it works,3,"Still takes too long from waking up phone to  getting the “go” to fuel up. 
Too often unable to establish location if under the centre of the canopy, so have to ensure I am on an end pump. Also on occasion the location is established but “no available pumps” even if I’m the only customer!
Nectar points will be a big loss ( doesn’t matter what replaces it, in-house reward schemes are generally not worth the effort)",2019-05-22 14:36:11,"{'id': 8893213, 'body': ""Sorry you've been having some trouble with the app. Please email our support team at bpmeuk@bp.com and they'll help. Thanks ^AW"", 'modified': '2019-05-28T08:59:11Z'}"
